make,model,price,year,mileage,engine,extCol,intCol,trans,dtype,mpgCity,mpgHw,condition
Honda,Civic,12955.0,2017,89974,4 Cyl,Red,Black,Automatic,FWD,31,40,Used
Honda,Accord,3999.0,2006,181001,4 Cyl,Blue,Gray,Automatic,FWD,21,31,Used
Honda,CR-V,9988.0,2008,91561,4 Cyl,Black,Black,Automatic,4WD,20,26,Used
Honda,CR-V,23997.0,2018,5829,4 Cyl,Silver,Black,Automatic,AWD,25,31,Used
Honda,Fit,6988.0,2009,139226,4 Cyl,White,Black,Automatic,FWD,27,33,Used
Honda,Odyssey,13875.0,2012,106710,6 Cyl,Black,Gray,Automatic,FWD,18,27,Used
Honda,Accord,17418.0,2017,36669,4 Cyl,Gray,Unspecified,Automatic,FWD,26,34,Used
Honda,Odyssey,6950.0,2005,138552,6 Cyl,Beige,Tan,Automatic,FWD,17,23,Used
Honda,Odyssey,19995.0,2015,43391,6 Cyl,Silver,Unspecified,Automatic,FWD,19,27,Used
Honda,Odyssey,22644.0,2015,53030,6 Cyl,White,Gray,Automatic,FWD,19,27,Used
Honda,CR-V,25955.0,2017,21891,4 Cyl,Gold,Unspecified,Automatic,FWD,28,34,Used
Honda,Civic,20988.0,2017,61765,4 Cyl,White,Unspecified,Manual,FWD,28,38,Used
Honda,Civic,11988.0,2012,84552,4 Cyl,Gray,Unspecified,Automatic,FWD,28,38,Used
Honda,Civic,19481.0,2018,15121,4 Cyl,Black,Gray,Automatic,FWD,31,40,Used
Honda,Accord,20981.0,2018,7081,4 Cyl,Blue,Gray,Automatic,FWD,29,35,Used
Honda,Accord,20995.0,2017,54273,4 Cyl,Silver,Unspecified,Automatic,FWD,26,34,Used
Honda,Civic,23995.0,2018,17298,4 Cyl,White,Unspecified,Manual,FWD,28,38,Used
Honda,Civic,6666.0,2005,66138,4 Cyl,Beige,White,Automatic,FWD,25,34,Used
Honda,Accord,18798.0,2017,29000,4 Cyl,White,Black,Automatic,FWD,26,34,Used
Honda,CR-V,11995.0,2012,92344,4 Cyl,Green,Black,Automatic,FWD,23,30,Used
Honda,Ridgeline,19500.0,2014,110890,6 Cyl,Black,Black,Automatic,4WD,16,21,Used
Honda,Civic,11499.0,2015,56724,4 Cyl,Blue,Black,Automatic,FWD,29,37,Used
Honda,Civic,7480.0,2010,112060,4 Cyl,Gray,Gray,Automatic,FWD,25,36,Used
Honda,Odyssey,15598.0,2012,112000,6 Cyl,White,Gray,Automatic,FWD,18,27,Used
Honda,Civic,21995.0,2018,7901,4 Cyl,White,Black,Automatic,FWD,31,40,Used
Honda,Accord,16348.0,2014,44768,4 Cyl,White,White,Automatic,FWD,26,33,Used
Honda,Pilot,11499.0,2011,131625,6 Cyl,White,Gray,Automatic,FWD,17,23,Used
Honda,Civic,16985.0,2016,18943,4 Cyl,Red,Unspecified,Automatic,FWD,30,40,Used
Honda,Civic,20995.0,2018,27225,4 Cyl,White,Black,Manual,FWD,28,38,Used
Honda,Civic,9978.0,2010,140685,4 Cyl,Blue,Black,Manual,FWD,21,29,Used
Honda,Civic,13995.0,2013,76036,4 Cyl,Silver,Unspecified,Manual,FWD,22,31,Used
Honda,Element,8995.0,2008,145025,4 Cyl,Burgundy,Black,Automatic,FWD,20,25,Used
Honda,Accord,17976.0,2016,43639,4 Cyl,Unspecified,Unspecified,Automatic,FWD,26,34,Used
Honda,CR-V,10995.0,2011,117670,4 Cyl,Gray,Gray,Automatic,4WD,21,27,Used
Honda,Accord,17995.0,2016,36879,4 Cyl,White,Black,Automatic,FWD,26,34,Used
Honda,Accord,18399.0,2017,41098,4 Cyl,Gray,Unspecified,Automatic,FWD,26,34,Used
Honda,Civic,5570.0,2010,146436,4 Cyl,Blue,Gray,Manual,FWD,26,34,Used
Honda,Civic,15481.0,2015,85207,4 Cyl,White,Black,Manual,FWD,22,31,Used
Honda,Odyssey,7995.0,2005,98655,6 Cyl,Blue,Gray,Automatic,FWD,17,23,Used
Honda,CR-V,13708.0,2012,129036,4 Cyl,Black,Black,Automatic,AWD,22,29,Used
Honda,Odyssey,5995.0,2005,146345,6 Cyl,Blue,Gray,Automatic,FWD,17,23,Used
Honda,CR-V,13708.0,2012,129036,4 Cyl,Black,Black,Automatic,AWD,22,29,Used
Honda,Civic,16499.0,2017,31829,4 Cyl,Black,Tan,Automatic,FWD,31,40,Used
Honda,Accord,9995.0,2012,119383,4 Cyl,Silver,Gray,Automatic,FWD,22,33,Used
Honda,Ridgeline,11995.0,2006,109821,6 Cyl,Silver,Gray,Automatic,4WD,15,20,Used
Honda,CR-V,3975.0,2001,178975,4 Cyl,Silver,Black,Automatic,4WD,19,23,Used
Honda,Odyssey,16997.0,2013,84000,6 Cyl,White,Gray,Automatic,FWD,18,27,Used
Honda,Accord,8595.0,2011,117805,4 Cyl,White,Tan,Automatic,FWD,22,33,Used
Honda,Civic,20489.0,2019,4209,4 Cyl,Black,Black,Automatic,FWD,29,37,Used
Honda,Civic,20988.0,2017,25838,4 Cyl,White,Black,Manual,FWD,28,38,Used
Honda,Fit,13995.0,2016,47378,4 Cyl,Gray,Black,Automatic,FWD,32,37,Used
Honda,Accord,20988.0,2017,23268,4 Cyl,Silver,Unspecified,Automatic,FWD,26,34,Used
Honda,CR-V,14995.0,2014,75301,4 Cyl,White,Unspecified,Automatic,FWD,23,30,Used
Honda,Accord,20988.0,2017,0,4 Cyl,White,Black,Automatic,FWD,26,34,Used
Honda,CR-V,11500.0,2013,104702,4 Cyl,Silver,Black,Automatic,FWD,23,30,Used
Honda,Accord,23996.0,2018,10022,4 Cyl,Blue,Black,Automatic,FWD,29,35,Used
Honda,Odyssey,17988.0,2014,65408,6 Cyl,Gray,Tan,Automatic,FWD,19,27,Used
Honda,Accord,14803.0,2016,59464,4 Cyl,Black,Black,Automatic,FWD,26,34,Used
Honda,Accord,29995.0,2018,4041,4 Cyl,Red,White,Automatic,FWD,29,35,Used
Honda,Accord,17883.0,2016,40536,4 Cyl,Red,Black,Automatic,FWD,26,34,Used
Honda,Accord,0.0,2013,89741,4 Cyl,Gold,Unspecified,Automatic,FWD,26,34,Used
Honda,Civic,4997.0,2002,105901,4 Cyl,Blue,Gray,Automatic,FWD,26,34,Used
Honda,Civic,8444.0,2012,149414,4 Cyl,Blue,Tan,Automatic,FWD,28,38,Used
Honda,CR-V,25455.0,2019,4560,4 Cyl,Blue,Gray,Automatic,AWD,25,31,Used
Honda,Pilot,16595.0,2013,107121,6 Cyl,Silver,Gray,Automatic,FWD,18,25,Used
Honda,Civic,10995.0,2015,92295,4 Cyl,Silver,Gray,Automatic,FWD,29,37,Used
Honda,CR-V,20990.0,2018,24411,4 Cyl,Red,Tan,Automatic,FWD,26,32,Used
Honda,Accord,13595.0,2014,97640,4 Cyl,Gray,Black,Automatic,FWD,26,33,Used
Honda,Accord,8598.0,2006,61000,4 Cyl,Silver,Gray,Automatic,FWD,21,31,Used
Honda,Civic,12995.0,2015,45005,4 Cyl,Black,Gray,Automatic,FWD,29,37,Used
Honda,Pilot,16595.0,2013,107121,6 Cyl,Silver,Gray,Automatic,FWD,18,25,Used
Honda,CR-V,25455.0,2019,4560,4 Cyl,Blue,Gray,Automatic,AWD,25,31,Used
Honda,Accord,11976.0,2014,117357,4 Cyl,Gray,Unspecified,Automatic,FWD,26,33,Used
Honda,Civic,10995.0,2015,92295,4 Cyl,Silver,Gray,Automatic,FWD,29,37,Used
Honda,Accord,22555.0,2015,25070,6 Cyl,Gray,Gray,Automatic,FWD,21,31,Used
Honda,CR-V,21898.0,2017,25791,4 Cyl,Red,Gray,Automatic,AWD,25,31,Used
Honda,Accord,9999.0,2014,137587,4 Cyl,White,Tan,Automatic,FWD,26,33,Used
Honda,Accord,18355.0,2017,47110,4 Cyl,Gray,Black,Automatic,FWD,26,34,Used
Honda,Odyssey,12555.0,2013,119630,6 Cyl,Gray,Tan,Automatic,FWD,18,27,Used
Honda,Civic,8991.0,2006,46162,4 Cyl,Gray,Unspecified,Automatic,FWD,26,36,Used
Honda,Civic,9855.0,2012,118152,4 Cyl,Black,Gray,Automatic,FWD,28,38,Used
Honda,Accord,19555.0,2017,60441,4 Cyl,White,White,Automatic,FWD,26,34,Used
Honda,HR-V,17300.0,2016,35717,4 Cyl,Black,Unspecified,Automatic,FWD,28,34,Used
Honda,Civic,19555.0,2017,38320,4 Cyl,Black,Black,Automatic,FWD,31,40,Used
Honda,Accord,17898.0,2015,38988,4 Cyl,White,Black,Automatic,FWD,26,34,Used
Honda,Civic,16995.0,2015,61792,4 Cyl,White,Black,Manual,FWD,22,31,Used
Honda,Civic,16955.0,2017,46740,4 Cyl,White,Tan,Automatic,FWD,31,40,Used
Honda,Fit,6988.0,2009,129574,4 Cyl,Red,Black,Manual,FWD,27,33,Used
Honda,Insight,11588.0,2013,77600,4 Cyl,Gray,Gray,Automatic,FWD,40,42,Used
Honda,Civic,13650.0,2017,36767,4 Cyl,Gray,Black,Automatic,FWD,31,40,Used
Honda,Civic,7500.0,2010,130198,4 Cyl,Blue,Black,Automatic,FWD,25,36,Used
Honda,Pilot,14889.0,2012,128513,6 Cyl,Silver,Gray,Automatic,4WD,17,24,Used
Honda,Civic,18889.0,2017,21449,4 Cyl,Silver,Gray,Automatic,FWD,31,40,Used
Honda,Civic,6499.0,2005,105860,4 Cyl,Beige,White,Automatic,FWD,25,34,Used
Honda,CR-V,8808.0,2009,159651,4 Cyl,Black,Black,Automatic,4WD,20,26,Used
Honda,Element,7495.0,2004,160112,4 Cyl,Unspecified,Unspecified,Automatic,4WD,19,23,Used
Honda,HR-V,15988.0,2017,54056,4 Cyl,Black,Black,Manual,FWD,25,33,Used
Honda,Civic,16857.0,2017,25549,4 Cyl,Gray,Unspecified,Automatic,FWD,31,40,Used
Honda,CR-Z,9889.0,2011,61367,4 Cyl,Silver,Gray,Automatic,FWD,34,38,Used
Honda,Ridgeline,12995.0,2008,134454,6 Cyl,White,Tan,Automatic,4WD,15,20,Used
Honda,Accord,10597.0,2013,133000,4 Cyl,Gray,Black,Automatic,FWD,26,34,Used
Honda,Civic,17999.0,2018,24896,4 Cyl,Gray,Black,Automatic,FWD,31,40,Used
Honda,Accord,19995.0,2016,45809,4 Cyl,Gray,Unspecified,Automatic,FWD,26,34,Used
Honda,Accord,21009.0,2017,28650,4 Cyl,Black,Black,Automatic,FWD,26,34,Used
Honda,Fit,10999.0,2012,68255,4 Cyl,Red,Black,Automatic,FWD,27,33,Used
Honda,Civic,7800.0,2009,148721,4 Cyl,Silver,Gray,Automatic,FWD,25,36,Used
Honda,Accord,19994.0,2017,59393,6 Cyl,Black,Black,Automatic,FWD,21,32,Used
Honda,Element,12252.0,2009,131440,4 Cyl,Blue,Gray,Automatic,FWD,20,25,Used
Honda,Civic,3750.0,2004,155360,4 Cyl,Black,Gray,Automatic,FWD,25,34,Used
Honda,Accord,9995.0,2011,103113,4 Cyl,Unspecified,Unspecified,Automatic,FWD,22,33,Used
Honda,CR-V,6800.0,2006,134200,4 Cyl,Silver,Black,Automatic,FWD,20,26,Used
Honda,Fit,7970.0,2013,117219,4 Cyl,Turquoise,Black,Automatic,FWD,27,33,Used
Honda,Civic,13350.0,2015,75600,4 Cyl,White,Gray,Automatic,FWD,43,45,Used
Honda,Civic,6988.0,2004,94184,4 Cyl,Black,Unspecified,Automatic,FWD,25,34,Used
Honda,Odyssey,28660.0,2016,41944,6 Cyl,Brown,Brown,Automatic,FWD,19,27,Used
Honda,Odyssey,34988.0,2017,29183,6 Cyl,Black,Unspecified,Automatic,FWD,19,27,Used
Honda,Accord,8298.0,2012,137000,4 Cyl,Gray,Gray,Automatic,FWD,22,33,Used
Honda,Civic,2988.0,2008,176744,4 Cyl,Gray,Gray,Automatic,FWD,25,36,Used
Honda,Civic,9988.0,2013,101600,4 Cyl,Black,Black,Automatic,FWD,28,39,Used
Honda,Accord,13388.0,2013,89292,4 Cyl,Red,Black,Automatic,FWD,26,34,Used
Honda,Civic,13900.0,2015,48396,4 Cyl,Black,Black,Automatic,FWD,29,37,Used
Honda,HR-V,23999.0,2018,18349,4 Cyl,Gray,Black,Automatic,AWD,27,31,Used
Honda,Pilot,21900.0,2014,66011,6 Cyl,White,Unspecified,Automatic,4WD,17,24,Used
Honda,Accord,18900.0,2017,51813,4 Cyl,Silver,Unspecified,Automatic,FWD,26,34,Used
Honda,Accord,20385.0,2017,27624,4 Cyl,Blue,Black,Automatic,FWD,26,34,Used
Honda,Accord,3995.0,2007,172170,4 Cyl,Gray,Black,Manual,FWD,23,31,Used
Honda,Pilot,20480.0,2016,53044,6 Cyl,Black,Black,Automatic,FWD,19,27,Used
Honda,Pilot,32441.0,2016,44009,6 Cyl,Silver,Gray,Automatic,AWD,18,25,Used
Honda,Pilot,9500.0,2009,157390,6 Cyl,Silver,Gray,Automatic,FWD,17,23,Used
Honda,Accord,8570.0,2010,126367,4 Cyl,Black,Tan,Automatic,FWD,21,31,Used
Honda,Odyssey,16999.0,2014,54916,6 Cyl,Silver,Gray,Automatic,FWD,19,27,Used
Honda,Pilot,11371.0,2011,140661,6 Cyl,Gray,Gray,Automatic,FWD,17,23,Used
Honda,Accord,13998.0,2013,69000,4 Cyl,Gray,Gray,Automatic,FWD,26,34,Used
Honda,Civic,13995.0,2016,65822,4 Cyl,Red,Black,Automatic,FWD,30,40,Used
Honda,Ridgeline,18985.0,2013,88176,6 Cyl,Black,Black,Automatic,4WD,16,21,Used
Honda,HR-V,14598.0,2016,77000,4 Cyl,Green,Black,Automatic,FWD,28,34,Used
Honda,Accord,17995.0,2017,45051,4 Cyl,Gray,Black,Automatic,FWD,26,34,Used
Honda,Odyssey,27998.0,2017,17020,6 Cyl,White,Gray,Automatic,FWD,19,27,Used
Honda,Fit,15870.0,2017,37165,4 Cyl,Yellow,Black,Automatic,FWD,32,37,Used
Honda,HR-V,17977.0,2016,57689,4 Cyl,Green,Unspecified,Automatic,FWD,28,34,Used
Honda,Accord,16990.0,2016,61931,4 Cyl,Black,Black,Automatic,FWD,26,34,Used
Honda,Civic,14486.0,2013,95116,4 Cyl,Blue,Black,Manual,FWD,22,31,Used
Honda,Accord,19991.0,2017,34873,4 Cyl,Blue,Black,Automatic,FWD,26,34,Used
Honda,Pilot,27663.0,2017,35842,6 Cyl,Unspecified,Unspecified,Automatic,AWD,18,26,Used
Honda,CR-V,9955.0,2008,93412,4 Cyl,Blue,Black,Automatic,FWD,20,27,Used
Honda,Civic,3750.0,2005,171129,4 Cyl,Gray,Black,Manual,FWD,27,34,Used
Honda,CR-V,14900.0,2016,81999,4 Cyl,Gray,Unspecified,Automatic,FWD,26,32,Used
Honda,Accord,21900.0,2018,14549,4 Cyl,Silver,Unspecified,Automatic,FWD,29,35,Used
Honda,Accord,15998.0,2015,112886,6 Cyl,Black,Black,Automatic,FWD,21,31,Used
Honda,Accord,11595.0,2014,101586,4 Cyl,Blue,Gray,Automatic,FWD,26,33,Used
Honda,Accord,14476.0,2014,85809,4 Cyl,Green,Black,Automatic,FWD,26,33,Used
Honda,Fit,16746.0,2017,15302,4 Cyl,White,Black,Manual,FWD,29,36,Used
Honda,Civic,13991.0,2016,73834,4 Cyl,Silver,Unspecified,Automatic,FWD,30,40,Used
Honda,CR-V,21070.0,2016,57325,4 Cyl,Black,Black,Automatic,AWD,25,31,Used
Honda,Civic,10595.0,2015,101640,4 Cyl,Gray,Gray,Automatic,FWD,29,37,Used
Honda,Civic,11291.0,2015,107845,4 Cyl,Green,Tan,Automatic,FWD,43,45,Used
Honda,Civic,7595.0,2011,152725,4 Cyl,Gray,Gray,Automatic,FWD,25,35,Used
Honda,Odyssey,14888.0,2012,106470,6 Cyl,Gray,Unspecified,Automatic,FWD,18,27,Used
Honda,Civic,10570.0,2012,112898,4 Cyl,Burgundy,Black,Automatic,FWD,28,38,Used
Honda,Accord,12660.0,2014,135211,6 Cyl,White,Tan,Automatic,FWD,21,31,Used
Honda,Pilot,28997.0,2017,50821,6 Cyl,White,Black,Automatic,AWD,18,26,Used
Honda,CR-V,11998.0,2013,198325,4 Cyl,Silver,Unspecified,Automatic,AWD,22,29,Used
Honda,Pilot,6488.0,2004,162771,6 Cyl,White,Gray,Automatic,4WD,15,21,Used
Honda,Civic,6918.0,2006,127082,4 Cyl,Black,Tan,Automatic,FWD,26,36,Used
Honda,Civic,9798.0,2013,92243,4 Cyl,Silver,Black,Automatic,FWD,28,39,Used
Honda,Civic,11588.0,2013,84100,4 Cyl,White,Tan,Automatic,FWD,43,44,Used
Honda,Accord,8750.0,2011,130737,4 Cyl,Black,Black,Automatic,FWD,22,33,Used
Honda,Accord,9995.0,2008,53492,4 Cyl,Black,Black,Automatic,FWD,21,30,Used
Honda,Pilot,16495.0,2011,82233,6 Cyl,Unspecified,Unspecified,Automatic,4WD,16,22,Used
Honda,Insight,8888.0,2014,102815,4 Cyl,White,Gray,Automatic,FWD,40,42,Used
Honda,CR-V,0.0,2014,135160,4 Cyl,Blue,Unspecified,Automatic,FWD,23,30,Used
Honda,Fit,8706.0,2010,70741,4 Cyl,Gray,Gray,Automatic,FWD,27,33,Used
Honda,CR-V,14595.0,2012,48530,4 Cyl,Brown,Gray,Automatic,FWD,23,30,Used
Honda,CR-V,0.0,2017,85953,4 Cyl,Black,Unspecified,Automatic,FWD,28,34,Used
Honda,Civic,0.0,2017,54648,4 Cyl,Gray,Unspecified,Automatic,FWD,31,40,Used
Honda,CR-V,0.0,2006,107442,4 Cyl,Red,Unspecified,Automatic,FWD,20,26,Used
Honda,Civic,0.0,2016,44895,4 Cyl,White,Unspecified,Automatic,FWD,31,42,Used
Honda,Accord,14999.0,2016,93000,4 Cyl,White,Black,Automatic,FWD,26,34,Used
Honda,Accord,9999.0,2013,122000,4 Cyl,Black,Black,Automatic,FWD,26,34,Used
Honda,Civic,14481.0,2015,18890,4 Cyl,Silver,Black,Automatic,FWD,29,37,Used
Honda,CR-V,8595.0,2007,127071,4 Cyl,Black,Gray,Automatic,FWD,20,27,Used
Honda,Civic,8595.0,2013,99568,4 Cyl,Black,Gray,Automatic,FWD,28,39,Used
Honda,Civic,9555.0,2014,146588,4 Cyl,Gray,Black,Automatic,FWD,29,37,Used
Honda,Pilot,15993.0,2011,71682,6 Cyl,Beige,Tan,Automatic,FWD,17,23,Used
Honda,Pilot,17995.0,2012,94183,6 Cyl,Silver,Black,Automatic,FWD,18,25,Used
Honda,Civic,17500.0,2018,16964,4 Cyl,White,Tan,Automatic,FWD,31,40,Used
Honda,Accord,13995.0,2014,89660,4 Cyl,Beige,Tan,Automatic,FWD,26,33,Used
Honda,CR-V,12555.0,2014,120580,4 Cyl,Silver,Gray,Automatic,AWD,22,29,Used
Honda,Civic,21000.0,2019,5195,4 Cyl,Blue,Black,Automatic,FWD,29,37,Used
Honda,Civic,6988.0,2009,151600,4 Cyl,Gray,Gray,Automatic,FWD,25,36,Used
Honda,Odyssey,12999.0,2010,0,6 Cyl,Silver,Unspecified,Automatic,FWD,16,23,Used
Honda,Accord,12485.0,2014,84104,4 Cyl,Unspecified,Unspecified,Automatic,FWD,26,33,Used
Honda,Accord,9697.0,2009,103900,6 Cyl,White,Brown,Automatic,FWD,19,29,Used
Honda,Accord,4499.0,2006,157122,4 Cyl,Gold,Gray,Automatic,FWD,21,31,Used
Honda,Civic,19999.0,2016,27634,4 Cyl,Red,Black,Automatic,FWD,31,42,Used
Honda,CR-V,15998.0,2014,37115,4 Cyl,Gray,Gray,Automatic,FWD,23,30,Used
Honda,HR-V,19995.0,2016,54871,4 Cyl,Black,Unspecified,Automatic,AWD,27,32,Used
Honda,Accord,13995.0,2012,88232,6 Cyl,Blue,Unspecified,Automatic,FWD,20,30,Used
Honda,Civic,18488.0,2018,8336,4 Cyl,Red,Tan,Automatic,FWD,31,40,Used
Honda,Odyssey,19523.0,2017,40220,6 Cyl,Silver,Gray,Automatic,FWD,19,27,Used
Honda,Civic,19917.0,2018,4930,4 Cyl,Black,Black,Automatic,FWD,30,39,Used
Honda,CR-V,14999.0,2014,82463,4 Cyl,Black,Unspecified,Automatic,FWD,23,30,Used
Honda,Odyssey,23999.0,2016,56854,6 Cyl,Gray,Unspecified,Automatic,FWD,19,27,Used
Honda,Accord,15889.0,2016,81461,4 Cyl,Black,Black,Automatic,FWD,26,34,Used
Honda,Pilot,18988.0,2014,87099,6 Cyl,Red,Tan,Automatic,FWD,18,25,Used
Honda,Civic,18988.0,2017,44504,4 Cyl,Blue,Black,Automatic,FWD,31,40,Used
Honda,CR-V,21990.0,2015,46325,4 Cyl,Silver,Unspecified,Automatic,FWD,27,33,Used
Honda,Odyssey,35205.0,2019,6693,6 Cyl,Black,Tan,Automatic,FWD,19,28,Used
Honda,Accord,12597.0,2013,123011,6 Cyl,Gray,Black,Automatic,FWD,21,31,Used
Honda,Accord,22805.0,2016,9360,6 Cyl,White,Unspecified,Automatic,FWD,21,33,Used
Honda,Civic,4500.0,2005,168579,4 Cyl,Beige,Tan,Automatic,FWD,39,42,Used
Honda,Civic,11888.0,2013,122252,4 Cyl,Black,Black,Manual,FWD,22,31,Used
Honda,Accord,16988.0,2015,53198,4 Cyl,White,Black,Automatic,FWD,26,34,Used
Honda,CR-V,0.0,2015,41350,4 Cyl,Red,Unspecified,Automatic,FWD,27,33,Used
Honda,Civic,5599.0,2010,166424,4 Cyl,Blue,Gray,Automatic,FWD,25,36,Used
Honda,Civic,0.0,2018,26097,4 Cyl,Black,Unspecified,Manual,FWD,28,38,Used
Honda,Civic,19980.0,2017,27684,4 Cyl,White,Black,Automatic,FWD,31,40,Used
Honda,Accord,7985.0,2011,152543,6 Cyl,Black,Black,Automatic,FWD,20,30,Used
Honda,Accord,14499.0,2016,46719,4 Cyl,White,Tan,Automatic,FWD,26,34,Used
Honda,Ridgeline,25995.0,2017,36036,6 Cyl,Silver,Black,Automatic,FWD,19,26,Used
Honda,Civic,9995.0,2013,100517,4 Cyl,Silver,Gray,Automatic,FWD,28,39,Used
Honda,Pilot,14995.0,2010,81085,6 Cyl,Gray,Gray,Automatic,4WD,16,22,Used
Honda,Accord,12659.0,2011,69502,6 Cyl,Black,Black,Automatic,FWD,19,29,Used
Honda,Odyssey,25134.0,2014,37824,6 Cyl,White,Tan,Automatic,FWD,19,27,Used
Honda,Insight,22999.0,2019,8725,4 Cyl,Unspecified,Unspecified,Automatic,FWD,55,49,Used
Honda,CR-V,10800.0,2014,141128,4 Cyl,White,Gray,Automatic,FWD,23,30,Used
Honda,Civic,8499.0,2012,88996,4 Cyl,Silver,Gray,Automatic,FWD,28,38,Used
Honda,CR-V,12395.0,2011,107467,4 Cyl,Unspecified,Unspecified,Automatic,4WD,21,27,Used
Honda,CR-V,14487.0,2014,67299,4 Cyl,White,Unspecified,Automatic,FWD,23,30,Used
Honda,Odyssey,22481.0,2016,32407,6 Cyl,Gray,Gray,Automatic,FWD,19,27,Used
Honda,Civic,12595.0,2015,75472,4 Cyl,White,Gray,Automatic,FWD,29,37,Used
Honda,Civic,9995.0,2013,83188,4 Cyl,White,Brown,Automatic,FWD,28,39,Used
Honda,Accord,12995.0,2016,111795,4 Cyl,Black,Black,Automatic,FWD,26,34,Used
Honda,Civic,14485.0,2013,92368,4 Cyl,Black,Black,Manual,FWD,22,31,Used
Honda,Civic,4995.0,2001,99065,4 Cyl,White,Gray,Automatic,FWD,26,34,Used
Honda,CR-V,8495.0,2009,153606,4 Cyl,Black,Black,Automatic,4WD,20,26,Used
Honda,Civic,16995.0,2018,49608,4 Cyl,Black,Black,Automatic,FWD,31,40,Used
Honda,CR-V,0.0,2015,51541,4 Cyl,White,Unspecified,Automatic,FWD,27,33,Used
Honda,Accord,0.0,2018,48372,4 Cyl,White,Unspecified,Automatic,FWD,29,35,Used
Honda,CR-V,0.0,2012,38642,4 Cyl,White,Unspecified,Automatic,FWD,23,30,Used
Honda,Pilot,26595.0,2017,38489,6 Cyl,White,Gray,Automatic,FWD,19,27,Used
Honda,Accord,8995.0,2009,149278,4 Cyl,Silver,Black,Automatic,FWD,21,30,Used
Honda,Civic,13995.0,2016,68771,4 Cyl,Black,Black,Automatic,FWD,30,40,Used
Honda,CR-V,6500.0,2007,166602,4 Cyl,Silver,Black,Automatic,FWD,20,27,Used
Honda,Odyssey,8889.0,2008,92800,6 Cyl,Gray,Gray,Automatic,FWD,16,23,Used
Honda,Accord,21995.0,2018,4303,4 Cyl,Blue,Gray,Automatic,FWD,29,35,Used
Honda,Pilot,32888.0,2017,37924,6 Cyl,Unspecified,Tan,Automatic,AWD,18,26,Used
Honda,Civic,15999.0,2016,44829,4 Cyl,Silver,Black,Automatic,FWD,30,40,Used
Honda,CR-V,8999.0,2009,138738,4 Cyl,Silver,Gray,Automatic,4WD,20,26,Used
Honda,Civic,4888.0,2008,143678,4 Cyl,Silver,Gray,Automatic,FWD,24,36,Used
Honda,Accord,11999.0,2009,0,4 Cyl,Unspecified,Black,Automatic,FWD,21,30,Used
Honda,Civic,15999.0,2015,0,4 Cyl,White,Unspecified,Automatic,FWD,29,37,Used
Honda,Accord,13995.0,2015,94163,4 Cyl,Gray,Black,Automatic,FWD,26,34,Used
Honda,Accord,18999.0,2017,19773,4 Cyl,Red,Unspecified,Automatic,FWD,26,34,Used
Honda,Accord,16989.0,2015,48443,4 Cyl,White,Unspecified,Automatic,FWD,26,34,Used
Honda,Odyssey,11988.0,2011,133408,6 Cyl,Silver,Gray,Automatic,FWD,18,27,Used
Honda,Civic,12995.0,2014,69969,4 Cyl,Brown,Gray,Automatic,FWD,29,37,Used
Honda,Accord,27988.0,2018,4087,4 Cyl,Red,White,Automatic,FWD,23,34,Used
Honda,Civic,14995.0,2017,62273,4 Cyl,Silver,Black,Automatic,FWD,31,40,Used
Honda,Accord,26995.0,2018,4711,4 Cyl,Black,Black,Automatic,FWD,29,35,Used
Honda,CR-V,26888.0,2017,7711,4 Cyl,Blue,Gray,Automatic,FWD,28,34,Used
Honda,Civic,4488.0,2007,195219,4 Cyl,Blue,Gray,Automatic,FWD,40,45,Used
Honda,Pilot,3299.0,2004,228309,6 Cyl,Blue,Gray,Automatic,4WD,15,21,Used
Honda,Odyssey,32427.0,2019,25333,6 Cyl,Black,Tan,Automatic,FWD,19,28,Used
Honda,Civic,10750.0,2013,88330,4 Cyl,Gray,Gray,Automatic,FWD,28,39,Used
Honda,Accord,17999.0,2016,43492,4 Cyl,Brown,Unspecified,Automatic,FWD,26,34,Used
Honda,Accord,11998.0,2013,133001,4 Cyl,Silver,Unspecified,Automatic,FWD,26,34,Used
Honda,CR-V,15999.0,2012,76714,4 Cyl,Unspecified,Unspecified,Automatic,AWD,22,29,Used
Honda,Accord,15988.0,2015,65260,4 Cyl,Gray,Unspecified,Automatic,FWD,26,34,Used
Honda,Civic,0.0,2016,0,4 Cyl,Unspecified,Unspecified,Automatic,FWD,31,41,Used
Honda,Civic,0.0,2015,69401,4 Cyl,Black,Unspecified,Automatic,FWD,29,37,Used
Honda,Civic,0.0,2004,0,4 Cyl,Silver,Unspecified,Automatic,FWD,25,34,Used
Honda,Accord,0.0,2013,79898,4 Cyl,Red,Unspecified,Automatic,FWD,26,34,Used
Honda,Civic,0.0,2014,93392,4 Cyl,Gray,Black,Automatic,FWD,29,37,Used
Honda,Civic,0.0,2016,41994,4 Cyl,Unspecified,Unspecified,Automatic,FWD,30,40,Used
Honda,S2000,16487.0,2004,123058,4 Cyl,Blue,Black,Manual,RWD,17,23,Used
Honda,Civic,10250.0,2013,91200,4 Cyl,Brown,Tan,Automatic,FWD,28,39,Used
Honda,S2000,15987.0,2002,120554,4 Cyl,White,Black,Manual,RWD,18,24,Used
Honda,Civic,5987.0,2008,162514,4 Cyl,Silver,Gray,Automatic,FWD,25,36,Used
