make,model,vin,price,year,mileage,engine,extCol,intCol,trans,dtype,mpgCity,mpgHw,condition
Honda,Civic,2HGES26725H528935,6499.0,2005,105860,4 Cyl,Beige,White,Automatic,FWD,25,34,Used
Honda,Accord,1HGCR2F34HA088266,17995.0,2017,45051,4 Cyl,Gray,Black,Automatic,FWD,26,34,Used
Honda,Accord,1HGCT1B83DA019785,13388.0,2013,89292,4 Cyl,Red,Black,Automatic,FWD,26,34,Used
Honda,Civic,2HGFC2F52JH572489,18488.0,2018,8336,4 Cyl,Red,Tan,Automatic,FWD,31,40,Used
Honda,Civic,19XFB2F70FE295816,13900.0,2015,48396,4 Cyl,Black,Black,Automatic,FWD,29,37,Used
Honda,Pilot,5FNYF6H99HB002205,32888.0,2017,37924,6 Cyl,Unspecified,Tan,Automatic,AWD,18,26,Used
Honda,Pilot,5FNYF4H53EB011687,22900.0,2014,66011,6 Cyl,White,Unspecified,Automatic,4WD,17,24,Used
Honda,Accord,1HGCT2B80HA000235,19994.0,2017,59393,6 Cyl,Black,Black,Automatic,FWD,21,32,Used
Honda,Odyssey,5FNRL5H48HB006550,27998.0,2017,17020,6 Cyl,White,Gray,Automatic,FWD,19,27,Used
Honda,Accord,1HGCR2F16HA025703,20412.0,2017,37934,4 Cyl,Black,Unspecified,Automatic,FWD,26,34,Used
Honda,Accord,1HGCP2F82AA099550,8570.0,2010,126367,4 Cyl,Black,Tan,Automatic,FWD,21,31,Used
Honda,Accord,1HGCR2F55FA105512,13999.0,2015,80000,4 Cyl,Silver,Gray,Automatic,FWD,26,34,Used
Honda,Civic,19XFA1F66AE017726,7480.0,2010,112060,4 Cyl,Gray,Gray,Automatic,FWD,25,36,Used
Honda,Civic,2HGFG3B52CH547885,8499.0,2012,88996,4 Cyl,Silver,Gray,Automatic,FWD,28,38,Used
Honda,CR-V,5J6RW6H39HL002180,18488.0,2017,65716,4 Cyl,Gray,Unspecified,Automatic,AWD,25,31,Used
Honda,CR-V,5J6RM4H99GL107461,21070.0,2016,57325,4 Cyl,Black,Black,Automatic,AWD,25,31,Used
Honda,Pilot,5FNYF4H54BB027358,16495.0,2011,82233,6 Cyl,Unspecified,Unspecified,Automatic,4WD,16,22,Used
Honda,Accord,1HGCR2F3XGA216542,13999.0,2016,85000,4 Cyl,Gray,Black,Automatic,FWD,26,34,Used
Honda,Civic,2HGFG2A51AH701169,9978.0,2010,140685,4 Cyl,Blue,Black,Manual,FWD,21,29,Used
Honda,Accord,1HGCV1F34JA043582,23800.0,2018,17190,4 Cyl,Red,Black,Automatic,FWD,29,35,Used
Honda,CR-V,3CZRM3H31FG710311,13800.0,2015,102622,4 Cyl,Silver,Black,Automatic,FWD,27,33,Used
Honda,Civic,19XFB4F35DE201581,11888.0,2013,84100,4 Cyl,White,Tan,Automatic,FWD,43,44,Used
Honda,Civic,19XFB4F24FE200304,11491.0,2015,107845,4 Cyl,Green,Tan,Automatic,FWD,43,45,Used
Honda,Accord Crosstour,5J6TF2H51CL008628,11795.0,2012,128000,6 Cyl,Gray,Black,Automatic,4WD,18,26,Used
Honda,Civic,2HGFG1B84BH514173,7367.0,2011,152725,4 Cyl,Gray,Gray,Automatic,FWD,25,35,Used
Honda,Accord,1HGCS12888A005602,9995.0,2008,53492,4 Cyl,Black,Black,Automatic,FWD,21,30,Used
Honda,CR-V,JHLRD187X1C011612,3975.0,2001,178975,4 Cyl,Silver,Black,Automatic,4WD,19,23,Used
Honda,Civic,19XFB2F88CE341168,9695.0,2012,101452,4 Cyl,White,Gray,Automatic,FWD,28,38,Used
Honda,Odyssey,5FNRL5H33GB108067,22481.0,2016,32407,6 Cyl,Gray,Gray,Automatic,FWD,19,27,Used
Honda,Accord,1HGCM71783A020647,6250.0,2003,107007,4 Cyl,Gray,Black,Manual,FWD,23,31,Used
Honda,Accord,1HGCR2F50GA089253,16990.0,2016,61930,4 Cyl,Black,Black,Automatic,FWD,26,34,Used
Honda,Ridgeline,2HJYK16478H515626,12995.0,2008,134454,6 Cyl,White,Tan,Automatic,4WD,15,20,Used
Honda,Civic,2HGFB6E55DH702877,14486.0,2013,95116,4 Cyl,Blue,Black,Manual,FWD,22,31,Used
Honda,Civic,2HGFG3B54FH526198,10277.0,2015,101640,4 Cyl,Gray,Gray,Automatic,FWD,29,37,Used
Honda,Insight,JHMZE2H34ES000144,8888.0,2014,102815,4 Cyl,White,Gray,Automatic,FWD,40,42,Used
Honda,Odyssey,5FNRL38797B077933,6999.0,2007,145055,6 Cyl,Gray,Tan,Automatic,FWD,16,23,Used
Honda,Fit,JHMGE8H23AS017612,8976.0,2010,70741,4 Cyl,Gray,Gray,Automatic,FWD,27,33,Used
Honda,Civic,1HGEM21995L028048,3750.0,2005,171129,4 Cyl,Gray,Black,Manual,FWD,27,34,Used
Honda,Civic,19XFB2F84FE248586,12469.0,2015,75472,4 Cyl,White,Gray,Automatic,FWD,29,37,Used
Honda,CR-V,JHLRE38718C044727,9955.0,2008,93412,4 Cyl,Blue,Black,Automatic,FWD,20,27,Used
Honda,Odyssey,5FNRL38638B111499,7999.0,2008,156877,6 Cyl,Blue,Gray,Automatic,FWD,16,23,Used
Honda,Civic,19XFB2F59DE015032,9995.0,2013,82956,4 Cyl,White,Brown,Automatic,FWD,28,39,Used
Honda,Accord,1HGCP2F84BA069970,8750.0,2011,130737,4 Cyl,Black,Black,Automatic,FWD,22,33,Used
Honda,Civic,1HGFA46579L000513,5599.0,2009,114029,4 Cyl,Blue,Gray,Automatic,FWD,24,36,Used
Honda,Civic,2HGFC2F52GH548198,13715.0,2016,65822,4 Cyl,Red,Black,Automatic,FWD,30,40,Used
Honda,HR-V,3CZRU5H78GM721789,17977.0,2016,57689,4 Cyl,Green,Unspecified,Automatic,FWD,28,34,Used
Honda,Civic,2HGFG4A50DH702636,13855.0,2013,76036,4 Cyl,Silver,Unspecified,Manual,FWD,22,31,Used
Honda,Accord,1HGCR2F55DA221578,13998.0,2013,69000,4 Cyl,Gray,Gray,Automatic,FWD,26,34,Used
Honda,Fit,3HGGK5G77HM711357,16746.0,2017,15302,4 Cyl,White,Black,Manual,FWD,29,36,Used
Honda,Civic,2HGFC2F51GH512485,13420.0,2016,73834,4 Cyl,Silver,Unspecified,Automatic,FWD,30,40,Used
Honda,Civic,19XFB2F56CE302083,10885.0,2012,96969,4 Cyl,Red,Unspecified,Automatic,FWD,28,38,Used
Honda,Pilot,5FNYF6H49HB070301,28999.0,2017,50821,6 Cyl,White,Black,Automatic,AWD,18,26,Used
Honda,Ridgeline,5FPYK1F50DB501720,18985.0,2013,88176,6 Cyl,Black,Black,Automatic,4WD,16,21,Used
Honda,Accord,1HGCM563X4A164356,6988.0,2004,111555,4 Cyl,White,Black,Automatic,FWD,21,31,Used
Honda,Pilot,5FNYF4H91CB042744,14988.0,2012,142172,6 Cyl,Gray,Black,Automatic,4WD,17,24,Used
Honda,CR-V,5J6RM3H3XCL042250,14303.0,2012,48530,4 Cyl,Brown,Gray,Automatic,FWD,23,30,Used
Honda,Civic,19XFB2F90CE335048,10570.0,2012,112898,4 Cyl,Burgundy,Black,Automatic,FWD,28,38,Used
Honda,Pilot,5FNYF4H52CB004551,14499.0,2012,132000,6 Cyl,Gray,Black,Automatic,4WD,17,24,Used
Honda,Civic,2HGFC1F30HH642090,17995.0,2017,31656,4 Cyl,White,Tan,Automatic,FWD,31,40,Used
Honda,Odyssey,5FNRL5H43CB123574,14888.0,2012,106470,6 Cyl,Gray,Unspecified,Automatic,FWD,18,27,Used
Honda,Fit,JHMGE8H38DC050001,7970.0,2013,117219,4 Cyl,Turquoise,Black,Automatic,FWD,27,33,Used
Honda,Accord,1HGCT2B86EA001580,12788.0,2014,135211,6 Cyl,White,Tan,Automatic,FWD,21,31,Used
Honda,CR-V,2HKRM4H31DH657755,11998.0,2013,198325,4 Cyl,Silver,Unspecified,Automatic,AWD,22,29,Used
Honda,Pilot,2HKYF185X4H562049,6488.0,2004,162771,6 Cyl,White,Gray,Automatic,4WD,15,21,Used
Honda,Pilot,5FNYF38529B019862,9500.0,2009,157390,6 Cyl,Silver,Gray,Automatic,FWD,17,23,Used
Honda,Accord,1HGCR2F12HA048007,19991.0,2017,34873,4 Cyl,Blue,Black,Automatic,FWD,26,34,Used
Honda,Civic,2HGFC4B09JH303492,19918.0,2018,4930,4 Cyl,Black,Black,Automatic,FWD,30,39,Used
Honda,Civic,2HGFC1E55JH705466,21917.0,2018,27225,4 Cyl,White,Black,Manual,FWD,28,38,Used
Honda,Civic,2HGFC2F63KH518659,19905.0,2019,20100,4 Cyl,White,Black,Automatic,FWD,29,37,Used
Honda,Accord,1HGCR3F92FA012259,15998.0,2015,112886,6 Cyl,Black,Black,Automatic,FWD,21,31,Used
Honda,Ridgeline,5FPYK1F72EB007023,19500.0,2014,110890,6 Cyl,Black,Black,Automatic,4WD,16,21,Used
Honda,Civic,2HGFG3B53DH507848,8595.0,2013,99568,4 Cyl,Black,Gray,Automatic,FWD,28,39,Used
Honda,CR-V,JHLRE385X7C061457,8595.0,2007,127071,4 Cyl,Black,Gray,Automatic,FWD,20,27,Used
Honda,Odyssey,5FNRL5H69CB015199,14999.0,2012,98000,6 Cyl,Silver,Gray,Automatic,FWD,18,27,Used
Honda,Pilot,5FNYF3H9XCB028447,17635.0,2012,94183,6 Cyl,Silver,Black,Automatic,FWD,18,25,Used
Honda,Accord,1HGCR3F92FA012259,15998.0,2015,112886,6 Cyl,Black,Black,Automatic,FWD,21,31,Used
Honda,CR-V,JHLRE385X7C061457,8595.0,2007,127071,4 Cyl,Black,Gray,Automatic,FWD,20,27,Used
Honda,Civic,2HGFC2F63KH518659,19905.0,2019,20100,4 Cyl,White,Black,Automatic,FWD,29,37,Used
Honda,Ridgeline,5FPYK1F72EB007023,19500.0,2014,110890,6 Cyl,Black,Black,Automatic,4WD,16,21,Used
Honda,Accord,1HGCR2F56GA054510,17995.0,2016,36879,4 Cyl,White,Unspecified,Automatic,FWD,26,34,Used
Honda,Accord,1HGCT1B80HA000715,20385.0,2017,27624,4 Cyl,Blue,Black,Automatic,FWD,26,34,Used
Honda,Civic,1HGFA16559L019673,6988.0,2009,151343,4 Cyl,Gray,Gray,Automatic,FWD,25,36,Used
Honda,Accord,JHMCP268X9C003628,10945.0,2009,86759,4 Cyl,Green,Black,Automatic,FWD,21,30,Used
Honda,Pilot,5FNYF5H18GB029706,20480.0,2016,53044,6 Cyl,Black,Black,Automatic,FWD,19,27,Used
Honda,Accord,1HGCP36809A023987,9997.0,2009,103900,6 Cyl,White,Brown,Automatic,FWD,19,29,Used
Honda,CR-V,3CZRM3H32EG711465,15998.0,2014,37115,4 Cyl,Gray,Gray,Automatic,FWD,23,30,Used
Honda,Civic,2HGFC2F76GH570593,17499.0,2016,25908,4 Cyl,White,Black,Automatic,FWD,30,40,Used
Honda,Civic,JHMES96695S004865,4500.0,2005,168579,4 Cyl,Beige,Tan,Automatic,FWD,39,42,Used
Honda,Accord,JHMCP26378C037951,7995.0,2008,121001,4 Cyl,Beige,White,Automatic,FWD,21,31,Used
Honda,Civic,JHMFC1F76JX039419,22488.0,2018,622,4 Cyl,Unspecified,Black,Automatic,FWD,32,42,Used
Honda,CR-V,2HKRM3H70FH558697,21990.0,2015,46325,4 Cyl,Silver,Unspecified,Automatic,FWD,27,33,Used
Honda,Accord,1HGCR3F82DA036260,12987.0,2013,123011,6 Cyl,Gray,Black,Automatic,FWD,21,31,Used
Honda,Civic,19XFB2F50DE279420,9798.0,2013,92243,4 Cyl,Silver,Black,Automatic,FWD,28,39,Used
Honda,CR-V,2HKRM3H5XEH525865,14999.0,2014,82463,4 Cyl,Black,Unspecified,Automatic,FWD,23,30,Used
Honda,Odyssey,5FNRL5H67GB122029,23999.0,2016,56854,6 Cyl,Gray,Unspecified,Automatic,FWD,19,27,Used
Honda,Civic,19XFC1F76HE202243,0.0,2017,54644,4 Cyl,Gray,Unspecified,Automatic,FWD,31,40,Used
Honda,CR-V,7FARW1H53HE037881,0.0,2017,85953,4 Cyl,Black,Unspecified,Automatic,FWD,28,34,Used
Honda,Civic,2HGFG3B81CH560010,0.0,2012,84552,4 Cyl,Gray,Unspecified,Automatic,FWD,28,38,Used
Honda,Civic,2HGES26862H567175,4997.0,2002,105901,4 Cyl,Blue,Gray,Automatic,FWD,26,34,Used
Honda,Fit,JHMGK5H78GX021394,16997.0,2016,21759,4 Cyl,Silver,Black,Automatic,FWD,32,37,Used
Honda,Civic,19XFB2F9XEE204213,12995.0,2014,69969,4 Cyl,Brown,Gray,Automatic,FWD,29,37,Used
Honda,Civic,19XFA1F56AE051110,7800.0,2010,130198,4 Cyl,Blue,Black,Automatic,FWD,25,36,Used
Honda,Civic,2HGFB2F74FH553101,16988.0,2015,47504,4 Cyl,Gray,Black,Automatic,FWD,29,37,Used
Honda,Pilot,5FNYF3H44EB026684,18988.0,2014,87099,6 Cyl,Red,Tan,Automatic,FWD,18,25,Used
Honda,Civic,2HGFB6E51DH709096,18988.0,2013,70125,4 Cyl,White,Black,Manual,FWD,22,31,Used
Honda,Pilot,5FNYF4H50BB050054,12480.0,2011,147142,6 Cyl,White,Gray,Automatic,4WD,16,22,Used
Honda,Accord,1HGCR2F71HA132453,19319.0,2017,42235,4 Cyl,Silver,Gray,Automatic,FWD,26,34,Used
Honda,Odyssey,5FNRL6H54KB080702,35205.0,2019,6693,6 Cyl,Black,Tan,Automatic,FWD,19,28,Used
Honda,CR-V,JHLRE48737C088944,7900.0,2007,195149,4 Cyl,Blue,Gray,Automatic,4WD,19,26,Used
Honda,CR-V,JHLRD685X6C005182,6990.0,2006,134200,4 Cyl,Silver,Black,Automatic,FWD,20,26,Used
Honda,Civic,2HGFG4A59DH701730,11888.0,2013,122252,4 Cyl,Black,Black,Manual,FWD,22,31,Used
Honda,Accord,1HGCR2F76GA048708,0.0,2016,30015,4 Cyl,Black,Unspecified,Automatic,FWD,26,34,Used
Honda,Civic,2HGFG3B59DH512388,9795.0,2013,100517,4 Cyl,Silver,Gray,Automatic,FWD,28,39,Used
Honda,Civic,19XFB2F86CE029821,8444.0,2012,149414,4 Cyl,Blue,Tan,Automatic,FWD,28,38,Used
Honda,Odyssey,5FNRL5H36GB138194,24988.0,2016,43184,6 Cyl,Gray,Unspecified,Automatic,FWD,19,27,Used
Honda,Civic,19XFB4F24FE200674,13588.0,2015,75600,4 Cyl,White,Gray,Automatic,FWD,43,45,Used
Honda,Accord,1HGCR2F58FA165851,0.0,2015,53267,4 Cyl,Black,Black,Automatic,FWD,26,34,Used
Honda,Accord,1HGCS2B83BA007030,12659.0,2011,69502,6 Cyl,Black,Black,Automatic,FWD,19,29,Used
Honda,Accord,1HGCR2F36GA089580,14777.0,2016,63259,4 Cyl,Silver,Black,Automatic,FWD,26,34,Used
Honda,Odyssey,5FNRL5H93EB130569,25134.0,2014,37824,6 Cyl,White,Tan,Automatic,FWD,19,27,Used
Honda,CR-V,5J6RE3H34AL022621,10988.0,2010,79468,4 Cyl,White,Unspecified,Automatic,FWD,21,28,Used
Honda,CR-V,JHLRE4H56BC010228,12395.0,2011,107467,4 Cyl,Unspecified,Unspecified,Automatic,4WD,21,27,Used
Honda,Civic,JHMES16501S002019,4995.0,2001,99065,4 Cyl,White,Gray,Automatic,FWD,26,34,Used
Honda,CR-V,5J6RM3H38EL005345,14487.0,2014,67299,4 Cyl,White,Unspecified,Automatic,FWD,23,30,Used
Honda,Accord,1HGCT1B35DA006346,9999.0,2013,122000,4 Cyl,Black,Black,Automatic,FWD,26,34,Used
Honda,Accord,1HGCR2F5XGA129578,14999.0,2016,93000,4 Cyl,White,Black,Automatic,FWD,26,34,Used
Honda,Accord,1HGCT1B35DA006346,9999.0,2013,122000,4 Cyl,Black,Black,Automatic,FWD,26,34,Used
Honda,CR-V,5J6RE4H50AL002289,11988.0,2010,103882,4 Cyl,Blue,Black,Automatic,4WD,21,27,Used
Honda,Accord,1HGCP2F70CA117764,8995.0,2012,142000,4 Cyl,White,Tan,Automatic,FWD,22,33,Used
Honda,Accord,1HGCP2F65CA230343,9997.0,2012,154126,4 Cyl,Unspecified,Unspecified,Automatic,FWD,22,33,Used
Honda,Civic,2HGFC3A54JH756684,0.0,2018,26097,4 Cyl,Black,Unspecified,Manual,FWD,28,38,Used
Honda,Civic,2HGFC2F56HH511866,15988.0,2017,59880,4 Cyl,Unspecified,Unspecified,Automatic,FWD,31,40,Used
Honda,Accord,1HGCR2F3XGA215021,14999.0,2016,46719,4 Cyl,White,Tan,Automatic,FWD,26,34,Used
Honda,Civic,2HGFC2F51JH537961,16995.0,2018,49608,4 Cyl,Black,Black,Automatic,FWD,31,40,Used
Honda,Accord,1HGCR2F34GA070963,12995.0,2016,111795,4 Cyl,Black,Black,Automatic,FWD,26,34,Used
Honda,Civic,1HGFA46548L001018,4888.0,2008,143678,4 Cyl,Silver,Gray,Automatic,FWD,24,36,Used
Honda,Civic,2HGFC2F53GH512827,14990.0,2016,56357,4 Cyl,Purple,Tan,Automatic,FWD,30,40,Used
Honda,Pilot,5FNYF4H49AB037342,14995.0,2010,81085,6 Cyl,Gray,Gray,Automatic,4WD,16,22,Used
Honda,Odyssey,5FNRL5H25CB018467,12995.0,2012,81000,6 Cyl,White,Tan,Automatic,FWD,18,27,Used
Honda,CR-V,JHLRE38597C029745,6500.0,2007,166602,4 Cyl,Silver,Black,Automatic,FWD,20,27,Used
Honda,Civic,2HGFC2F71JH557015,0.0,2018,12002,4 Cyl,White,Unspecified,Automatic,FWD,31,40,Used
Honda,CR-V,2HKRW5H3XJH422721,20990.0,2018,24411,4 Cyl,Red,Tan,Automatic,FWD,26,32,Used
Honda,Accord,1HGCR2F38DA153274,0.0,2013,127164,4 Cyl,Silver,Unspecified,Automatic,FWD,26,34,Used
Honda,Pilot,5FNYF5H35HB011313,26595.0,2017,38489,6 Cyl,White,Gray,Automatic,FWD,19,27,Used
Honda,Accord,1HGCP26899A067822,8995.0,2009,149278,4 Cyl,Unspecified,Unspecified,Automatic,FWD,21,30,Used
Honda,Odyssey,5FNRL38438B029013,8889.0,2008,92800,6 Cyl,Gray,Gray,Automatic,FWD,16,23,Used
Honda,Accord,1HGCV1F19JA101409,21995.0,2018,4303,4 Cyl,Blue,Gray,Automatic,FWD,29,35,Used
Honda,HR-V,3CZRU6H73GM718532,0.0,2016,54824,4 Cyl,Black,Unspecified,Automatic,AWD,27,32,Used
Honda,CR-V,JHLRE48529C019423,8999.0,2009,138738,4 Cyl,Silver,Gray,Automatic,4WD,20,26,Used
Honda,Pilot,5FNYF3H45BB003281,11371.0,2011,140661,6 Cyl,Gray,Gray,Automatic,FWD,17,23,Used
Honda,CR-V,5J6RM3H96FL005477,0.0,2015,51532,4 Cyl,White,Unspecified,Automatic,FWD,27,33,Used
Honda,Civic,19XFC2F50HE219656,0.0,2017,31706,4 Cyl,Gray,Unspecified,Automatic,FWD,31,40,Used
Honda,Accord,1HGCV2F52JA006182,27989.0,2018,4087,4 Cyl,Red,White,Automatic,FWD,23,34,Used
Honda,Accord,1HGCR2F72GA160261,0.0,2016,81461,4 Cyl,Black,Unspecified,Automatic,FWD,26,34,Used
Honda,Pilot,5FNYF3H53FB014035,0.0,2015,120913,6 Cyl,Unspecified,Unspecified,Automatic,FWD,18,25,Used
Honda,Accord,1HGCR2F33HA154841,18999.0,2017,19773,4 Cyl,Red,Unspecified,Automatic,FWD,26,34,Used
Honda,Civic,2HGFB6E54DH703759,14485.0,2013,92368,4 Cyl,Black,Black,Manual,FWD,22,31,Used
Honda,Accord,1HGCR2F54FA236592,13995.0,2015,94163,4 Cyl,Gray,Black,Automatic,FWD,26,34,Used
Honda,CR-V,JHLRE485X9C002529,8495.0,2009,153606,4 Cyl,Black,Black,Automatic,4WD,20,26,Used
Honda,Accord,1HGCV1F55JA078245,26995.0,2018,4711,4 Cyl,Black,Black,Automatic,FWD,29,35,Used
Honda,Civic,SHHFK8G79JU203489,0.0,2018,9256,4 Cyl,Blue,Unspecified,Manual,FWD,22,28,Used
Honda,Civic,19XFB2F52DE009928,10750.0,2013,88330,4 Cyl,Gray,Gray,Automatic,FWD,28,39,Used
Honda,CR-V,5J6RE48397L018868,8995.0,2007,86133,4 Cyl,Blue,Unspecified,Automatic,4WD,19,26,Used
Honda,Civic,19XFC2F57HE204104,14995.0,2017,62273,4 Cyl,Silver,Black,Automatic,FWD,31,40,Used
Honda,Civic,JHMFA36267S024253,4488.0,2007,195219,4 Cyl,Blue,Gray,Automatic,FWD,40,45,Used
Honda,Accord,1HGCR2F36DA012817,11998.0,2013,133001,4 Cyl,Silver,Unspecified,Automatic,FWD,26,34,Used
Honda,Odyssey,5FNRL6H53KB000340,32427.0,2019,25333,6 Cyl,Black,Tan,Automatic,FWD,19,28,Used
Honda,CR-V,JHLRD68816C017327,0.0,2006,107429,4 Cyl,Red,Unspecified,Automatic,FWD,20,26,Used
Honda,Accord,1HGCR2F34GA057842,17999.0,2016,43492,4 Cyl,Brown,Unspecified,Automatic,FWD,26,34,Used
Honda,Accord,1HGCR2F52FA109131,15988.0,2015,65260,4 Cyl,Gray,Unspecified,Automatic,FWD,26,34,Used
Honda,Accord,1HGCR2F34DA120269,0.0,2013,0,4 Cyl,Silver,Unspecified,Automatic,FWD,26,34,Used
Honda,CR-V,JHLRM4H53CC019019,15999.0,2012,76714,4 Cyl,Unspecified,Unspecified,Automatic,AWD,22,29,Used
Honda,Odyssey,5FNRL5H63BB079706,11988.0,2011,133408,6 Cyl,Silver,Gray,Automatic,FWD,18,27,Used
Honda,S2000,JHMAP21484T005818,16487.0,2004,123058,4 Cyl,Blue,Black,Manual,RWD,17,23,Used
Honda,Civic,19XFB2F82DE268316,10588.0,2013,91100,4 Cyl,Brown,Tan,Automatic,FWD,28,39,Used
Honda,S2000,JHMAP11442T009744,15987.0,2002,120554,4 Cyl,White,Black,Manual,RWD,18,24,Used
Honda,Civic,2HGFG12678H558837,5987.0,2008,162514,4 Cyl,Silver,Gray,Automatic,FWD,25,36,Used
Honda,Accord,1HGCR2F37GA079558,17999.0,2016,24703,4 Cyl,Silver,Unspecified,Automatic,FWD,26,34,Used
Honda,Odyssey,5FNRL38776B431916,7450.0,2006,114200,6 Cyl,Gray,Tan,Automatic,FWD,17,23,Used
Honda,CR-V,5J6RM4H75EL059713,0.0,2014,0,4 Cyl,Red,Unspecified,Automatic,AWD,22,29,Used
Honda,CR-V,5J6RW5H37KL000879,22450.0,2019,5928,4 Cyl,Blue,Gray,Automatic,FWD,26,32,Used
Honda,Accord,1HGCR2F0XHA081554,20450.0,2017,21355,4 Cyl,White,White,Automatic,FWD,26,34,Used
Honda,Civic,JHMFC1F98KX010992,24950.0,2019,7336,4 Cyl,Silver,Black,Automatic,FWD,30,36,Used
Honda,Civic,SHHFK7H42KU411844,21950.0,2019,5309,4 Cyl,Silver,Black,Automatic,FWD,30,36,Used
Honda,Accord,1HGCV1F32KA018939,24950.0,2019,4707,4 Cyl,Blue,Black,Automatic,FWD,29,35,Used
Honda,Accord,1HGCV1F32KA036924,24950.0,2019,5772,4 Cyl,Silver,Black,Automatic,FWD,29,35,Used
Honda,Accord,1HGCR2F14HA294766,21450.0,2017,17086,4 Cyl,Brown,Black,Automatic,FWD,26,34,Used
Honda,Civic,19XFC2F52HE223885,16950.0,2017,25879,4 Cyl,White,White,Automatic,FWD,31,40,Used
Honda,Accord,1HGCR2F3XHA028556,19250.0,2017,5373,4 Cyl,Silver,Black,Automatic,FWD,26,34,Used
Honda,Fit,JHMGK5H59HS022843,15950.0,2017,17884,4 Cyl,White,Black,Automatic,FWD,32,37,Used
Honda,CR-V,5J6RW1H83KA012480,28950.0,2019,6781,4 Cyl,Silver,Gray,Automatic,FWD,28,34,Used
Honda,Pilot,5FNYF4H50EB005006,20581.0,2014,70430,6 Cyl,White,Unspecified,Automatic,4WD,17,24,Used
Honda,Accord,1HGCR2F17HA111621,20950.0,2017,35612,4 Cyl,White,Black,Automatic,FWD,26,34,Used
Honda,Accord,1HGCR2F32HA304678,19250.0,2017,12961,4 Cyl,Gray,Black,Automatic,FWD,26,34,Used
Honda,Pilot,5FNYF5H31HB034006,25997.0,2017,28256,6 Cyl,White,Unspecified,Automatic,FWD,19,27,Used
Honda,CR-V,5J6RM3H99GL003188,23250.0,2016,41829,4 Cyl,White,Tan,Automatic,FWD,26,32,Used
Honda,Civic,2HGFC4B02HH312240,16952.0,2017,13666,4 Cyl,Gray,Unspecified,Automatic,FWD,30,39,Used
Honda,Civic,19XFC2F87GE244059,15954.0,2016,38134,4 Cyl,Black,Unspecified,Automatic,FWD,30,40,Used
Honda,Civic,2HGFG12857H580819,5900.0,2007,91900,4 Cyl,Unspecified,Unspecified,Automatic,FWD,25,36,Used
Honda,CR-V,2HKRM3H70FH539048,17495.0,2015,49522,4 Cyl,Blue,Gray,Automatic,FWD,27,33,Used
Honda,Accord,1HGCR2F35HA124174,17826.0,2017,20914,4 Cyl,Black,Unspecified,Automatic,FWD,26,34,Used
Honda,Odyssey,5FNRL5H66GB067069,21967.0,2016,65537,6 Cyl,Gray,Unspecified,Automatic,FWD,19,27,Used
Honda,Civic,19XFC2F57HE220559,16971.0,2017,35429,4 Cyl,Gray,Unspecified,Automatic,FWD,31,40,Used
Honda,Ridgeline,5FPYK2F60HB002419,27922.0,2017,32973,6 Cyl,Green,Unspecified,Automatic,FWD,19,26,Used
Honda,Civic,19XFC1F98GE219819,19477.0,2016,34175,4 Cyl,Blue,Unspecified,Automatic,FWD,31,42,Used
Honda,Civic,2HGFC2F58JH546964,17701.0,2018,25140,4 Cyl,White,Unspecified,Automatic,FWD,31,40,Used
Honda,Accord,1HGCP26849A000688,8900.0,2009,69900,4 Cyl,Unspecified,Unspecified,Automatic,FWD,21,30,Used
Honda,Accord,1HGCR2F79HA065925,20471.0,2017,23378,4 Cyl,Silver,Unspecified,Automatic,FWD,26,34,Used
Honda,CR-V,7FARW1H58JE021035,26388.0,2018,10421,4 Cyl,Gray,Unspecified,Automatic,FWD,28,34,Used
Honda,Civic,19XFC2F77HE204721,18950.0,2017,26750,4 Cyl,Gray,Black,Automatic,FWD,31,40,Used
Honda,Civic,2HGFC2F52HH534013,11995.0,2017,107476,4 Cyl,Black,Black,Automatic,FWD,31,40,Used
Honda,CR-V,2HKRM4H59GH611029,15781.0,2016,93919,4 Cyl,Silver,Unspecified,Automatic,AWD,25,31,Used
Honda,CR-V,2HKRM4H76DH662744,15152.0,2013,90450,4 Cyl,Black,Unspecified,Automatic,AWD,22,29,Used
Honda,Civic,19XFC2E59GE084600,14400.0,2016,31471,4 Cyl,Gray,Unspecified,Manual,FWD,27,38,Used
Honda,CR-V,2HKRW2H8XJH672244,28000.0,2018,9545,4 Cyl,White,Black,Automatic,AWD,27,33,Used
Honda,Civic,SHHFK7H7XJU412149,20985.0,2018,25511,4 Cyl,White,Black,Automatic,FWD,32,42,Used
Honda,CR-V,7FARW2H88JE027871,29950.0,2018,9578,4 Cyl,Black,Black,Automatic,AWD,27,33,Used
Honda,Ridgeline,5FPYK3F55HB004132,28500.0,2017,32026,6 Cyl,Black,Black,Automatic,AWD,18,25,Used
Honda,Civic,19XFC1F32GE220718,17500.0,2016,36380,4 Cyl,Blue,Black,Automatic,FWD,31,42,Used
Honda,CR-V,2HKRW6H36JH215488,22983.0,2018,28835,4 Cyl,Black,Unspecified,Automatic,AWD,25,31,Used
Honda,Odyssey,5FNRL5H48GB112480,18912.0,2016,84447,6 Cyl,Brown,Unspecified,Automatic,FWD,19,27,Used
Honda,Accord,1HGCV1F55JA052356,24628.0,2018,25793,4 Cyl,Black,Unspecified,Automatic,FWD,29,35,Used
Honda,CR-V,2HKRM3H52FH548574,14699.0,2015,73490,4 Cyl,Red,Gray,Automatic,FWD,27,33,Used
